Warning: total_len is larger than the maximum possible length. 
Setting total_len to the maximum possible length. 
Warning: access length of dataset by len(dataset) to get the actual length. 
[0/63] Loss: 2.4417, Accuracy: 0.1016
Epoch [8/100] Train Loss: 0.6370, Train Accuracy: 0.7382, Val Loss: 0.2052, Val Accuracy: 0.9985
[0/63] Loss: 0.4834, Accuracy: 0.8047
[10/63] Loss: 0.5799, Accuracy: 0.7642
[20/63] Loss: 0.5790, Accuracy: 0.7675
[30/63] Loss: 0.5817, Accuracy: 0.7651
[40/63] Loss: 0.5870, Accuracy: 0.7614
[50/63] Loss: 0.5896, Accuracy: 0.7589
[60/63] Loss: 0.5815, Accuracy: 0.7615
[0/16] Loss: 0.1705, Accuracy: 1.0000
[10/16] Loss: 0.1690, Accuracy: 1.0000
Epoch [9/100] Train Loss: 0.5786, Train Accuracy: 0.7634, Val Loss: 0.1701, Val Accuracy: 1.0000
[0/63] Loss: 0.5476, Accuracy: 0.7891
[10/63] Loss: 0.5370, Accuracy: 0.7876
[20/63] Loss: 0.5500, Accuracy: 0.7772
[30/63] Loss: 0.5313, Accuracy: 0.7840
[40/63] Loss: 0.5268, Accuracy: 0.7883
[50/63] Loss: 0.5251, Accuracy: 0.7894
[60/63] Loss: 0.5279, Accuracy: 0.7862
[0/16] Loss: 0.2013, Accuracy: 0.9766
[10/16] Loss: 0.2068, Accuracy: 0.9801
Epoch [10/100] Train Loss: 0.5266, Train Accuracy: 0.7863, Val Loss: 0.2089, Val Accuracy: 0.9775
[0/63] Loss: 0.4663, Accuracy: 0.8359
[10/63] Loss: 0.5196, Accuracy: 0.7969
[20/63] Loss: 0.4924, Accuracy: 0.8088
[30/63] Loss: 0.4792, Accuracy: 0.8135
[40/63] Loss: 0.4718, Accuracy: 0.8155
[50/63] Loss: 0.4693, Accuracy: 0.8159
[60/63] Loss: 0.4638, Accuracy: 0.8183
[0/16] Loss: 0.2165, Accuracy: 0.9219
[10/16] Loss: 0.2160, Accuracy: 0.9183
Epoch [11/100] Train Loss: 0.4638, Train Accuracy: 0.8185, Val Loss: 0.2192, Val Accuracy: 0.9130
[0/63] Loss: 0.7964, Accuracy: 0.6641
[10/63] Loss: 0.4618, Accuracy: 0.8111
[20/63] Loss: 0.4498, Accuracy: 0.8173
[30/63] Loss: 0.4428, Accuracy: 0.8196
[40/63] Loss: 0.4500, Accuracy: 0.8184
[50/63] Loss: 0.4416, Accuracy: 0.8237
[60/63] Loss: 0.4379, Accuracy: 0.8254
[0/16] Loss: 0.1221, Accuracy: 1.0000
[10/16] Loss: 0.1301, Accuracy: 1.0000
Epoch [12/100] Train Loss: 0.4394, Train Accuracy: 0.8246, Val Loss: 0.1332, Val Accuracy: 1.0000
[0/63] Loss: 0.4805, Accuracy: 0.8281
[10/63] Loss: 0.4199, Accuracy: 0.8295
[20/63] Loss: 0.4112, Accuracy: 0.8382
[30/63] Loss: 0.4009, Accuracy: 0.8422
[40/63] Loss: 0.3989, Accuracy: 0.8428
[50/63] Loss: 0.3973, Accuracy: 0.8439
[60/63] Loss: 0.3913, Accuracy: 0.8452
[0/16] Loss: 0.1393, Accuracy: 1.0000
[10/16] Loss: 0.1344, Accuracy: 1.0000
Epoch [13/100] Train Loss: 0.3898, Train Accuracy: 0.8462, Val Loss: 0.1371, Val Accuracy: 1.0000
[0/63] Loss: 0.4570, Accuracy: 0.8438
[10/63] Loss: 0.3477, Accuracy: 0.8714
[20/63] Loss: 0.3516, Accuracy: 0.8724
[30/63] Loss: 0.3509, Accuracy: 0.8690
[40/63] Loss: 0.3508, Accuracy: 0.8687
[50/63] Loss: 0.3494, Accuracy: 0.8672
[60/63] Loss: 0.3468, Accuracy: 0.8673
[0/16] Loss: 0.0633, Accuracy: 1.0000
[10/16] Loss: 0.0627, Accuracy: 1.0000
Epoch [14/100] Train Loss: 0.3459, Train Accuracy: 0.8676, Val Loss: 0.0640, Val Accuracy: 1.0000
[0/63] Loss: 0.2929, Accuracy: 0.8672
[10/63] Loss: 0.3103, Accuracy: 0.8857
[20/63] Loss: 0.3033, Accuracy: 0.8876
[30/63] Loss: 0.3147, Accuracy: 0.8821
[40/63] Loss: 0.3107, Accuracy: 0.8824
[50/63] Loss: 0.3106, Accuracy: 0.8822
[60/63] Loss: 0.3093, Accuracy: 0.8852
[0/16] Loss: 0.0657, Accuracy: 1.0000
[10/16] Loss: 0.0635, Accuracy: 1.0000
Epoch [15/100] Train Loss: 0.3074, Train Accuracy: 0.8856, Val Loss: 0.0641, Val Accuracy: 1.0000
[0/63] Loss: 0.2838, Accuracy: 0.9141
[10/63] Loss: 0.2957, Accuracy: 0.8871
[20/63] Loss: 0.3065, Accuracy: 0.8802
[30/63] Loss: 0.2909, Accuracy: 0.8879
[40/63] Loss: 0.2935, Accuracy: 0.8864
[50/63] Loss: 0.2962, Accuracy: 0.8862
[60/63] Loss: 0.2904, Accuracy: 0.8893
[0/16] Loss: 0.0503, Accuracy: 1.0000
[10/16] Loss: 0.0492, Accuracy: 1.0000
Epoch [16/100] Train Loss: 0.2910, Train Accuracy: 0.8882, Val Loss: 0.0494, Val Accuracy: 1.0000
[0/63] Loss: 0.2973, Accuracy: 0.9297
[10/63] Loss: 0.2903, Accuracy: 0.8899
[20/63] Loss: 0.2844, Accuracy: 0.8880
[30/63] Loss: 0.2873, Accuracy: 0.8873
[40/63] Loss: 0.2770, Accuracy: 0.8929
[50/63] Loss: 0.2696, Accuracy: 0.8974
[60/63] Loss: 0.2683, Accuracy: 0.8987
[0/16] Loss: 0.0628, Accuracy: 1.0000
[10/16] Loss: 0.0590, Accuracy: 1.0000
Epoch [17/100] Train Loss: 0.2697, Train Accuracy: 0.8980, Val Loss: 0.0592, Val Accuracy: 1.0000
[0/63] Loss: 0.2300, Accuracy: 0.9141
[10/63] Loss: 0.2767, Accuracy: 0.8963
[20/63] Loss: 0.2852, Accuracy: 0.8921
[30/63] Loss: 0.2634, Accuracy: 0.9027
[40/63] Loss: 0.2554, Accuracy: 0.9074
[50/63] Loss: 0.2524, Accuracy: 0.9087
[60/63] Loss: 0.2519, Accuracy: 0.9102
[0/16] Loss: 0.0568, Accuracy: 1.0000
[10/16] Loss: 0.0540, Accuracy: 1.0000
Epoch [18/100] Train Loss: 0.2519, Train Accuracy: 0.9103, Val Loss: 0.0559, Val Accuracy: 1.0000
[0/63] Loss: 0.2121, Accuracy: 0.9219
[10/63] Loss: 0.2247, Accuracy: 0.9212
[20/63] Loss: 0.2308, Accuracy: 0.9174
[30/63] Loss: 0.2235, Accuracy: 0.9224
[40/63] Loss: 0.2161, Accuracy: 0.9263
[50/63] Loss: 0.2139, Accuracy: 0.9262
[60/63] Loss: 0.2153, Accuracy: 0.9248
[0/16] Loss: 0.0634, Accuracy: 0.9922
[10/16] Loss: 0.0624, Accuracy: 0.9986
Epoch [19/100] Train Loss: 0.2160, Train Accuracy: 0.9241, Val Loss: 0.0642, Val Accuracy: 0.9990
[0/63] Loss: 0.2295, Accuracy: 0.9141
[10/63] Loss: 0.2124, Accuracy: 0.9169
[20/63] Loss: 0.2111, Accuracy: 0.9167
[30/63] Loss: 0.2114, Accuracy: 0.9183
[40/63] Loss: 0.2069, Accuracy: 0.9217
[50/63] Loss: 0.1981, Accuracy: 0.9265
[60/63] Loss: 0.1953, Accuracy: 0.9276
[0/16] Loss: 0.0322, Accuracy: 1.0000
[10/16] Loss: 0.0318, Accuracy: 1.0000
Epoch [20/100] Train Loss: 0.1963, Train Accuracy: 0.9269, Val Loss: 0.0319, Val Accuracy: 1.0000
[0/63] Loss: 0.2548, Accuracy: 0.8906
[10/63] Loss: 0.2089, Accuracy: 0.9212
[20/63] Loss: 0.2055, Accuracy: 0.9230
[30/63] Loss: 0.1975, Accuracy: 0.9249
[40/63] Loss: 0.1941, Accuracy: 0.9272
[50/63] Loss: 0.1866, Accuracy: 0.9309
[60/63] Loss: 0.1845, Accuracy: 0.9325
[0/16] Loss: 0.1026, Accuracy: 0.9453
[10/16] Loss: 0.0985, Accuracy: 0.9411
Epoch [21/100] Train Loss: 0.1848, Train Accuracy: 0.9326, Val Loss: 0.1024, Val Accuracy: 0.9365
[0/63] Loss: 0.1994, Accuracy: 0.9297
[10/63] Loss: 0.1872, Accuracy: 0.9368
[20/63] Loss: 0.1814, Accuracy: 0.9390
[30/63] Loss: 0.1897, Accuracy: 0.9345
[40/63] Loss: 0.1816, Accuracy: 0.9367
[50/63] Loss: 0.1785, Accuracy: 0.9366
[60/63] Loss: 0.1769, Accuracy: 0.9371
[0/16] Loss: 0.0184, Accuracy: 1.0000
[10/16] Loss: 0.0177, Accuracy: 1.0000
Epoch [22/100] Train Loss: 0.1761, Train Accuracy: 0.9371, Val Loss: 0.0181, Val Accuracy: 1.0000
[0/63] Loss: 0.1802, Accuracy: 0.9453
[10/63] Loss: 0.1645, Accuracy: 0.9403
[20/63] Loss: 0.1709, Accuracy: 0.9360
[30/63] Loss: 0.1692, Accuracy: 0.9355
[40/63] Loss: 0.1623, Accuracy: 0.9400
[50/63] Loss: 0.1649, Accuracy: 0.9386
[60/63] Loss: 0.1665, Accuracy: 0.9393
[0/16] Loss: 0.0148, Accuracy: 1.0000
[10/16] Loss: 0.0142, Accuracy: 1.0000
Epoch [23/100] Train Loss: 0.1659, Train Accuracy: 0.9396, Val Loss: 0.0144, Val Accuracy: 1.0000
[0/63] Loss: 0.1139, Accuracy: 0.9688
[10/63] Loss: 0.1528, Accuracy: 0.9432
[20/63] Loss: 0.1515, Accuracy: 0.9453
[30/63] Loss: 0.1505, Accuracy: 0.9461
[40/63] Loss: 0.1463, Accuracy: 0.9474
[50/63] Loss: 0.1498, Accuracy: 0.9467
[60/63] Loss: 0.1538, Accuracy: 0.9448
[0/16] Loss: 0.0160, Accuracy: 1.0000
[10/16] Loss: 0.0157, Accuracy: 1.0000
Epoch [24/100] Train Loss: 0.1539, Train Accuracy: 0.9451, Val Loss: 0.0160, Val Accuracy: 1.0000
[0/63] Loss: 0.1204, Accuracy: 0.9609
[10/63] Loss: 0.1547, Accuracy: 0.9460
[20/63] Loss: 0.1459, Accuracy: 0.9516
[30/63] Loss: 0.1494, Accuracy: 0.9496
[40/63] Loss: 0.1528, Accuracy: 0.9474
[50/63] Loss: 0.1489, Accuracy: 0.9490
[60/63] Loss: 0.1450, Accuracy: 0.9506
[0/16] Loss: 0.0104, Accuracy: 1.0000
[10/16] Loss: 0.0100, Accuracy: 1.0000
Epoch [25/100] Train Loss: 0.1439, Train Accuracy: 0.9509, Val Loss: 0.0102, Val Accuracy: 1.0000
[0/63] Loss: 0.0944, Accuracy: 0.9609
[10/63] Loss: 0.1265, Accuracy: 0.9524
[20/63] Loss: 0.1224, Accuracy: 0.9583
[30/63] Loss: 0.1243, Accuracy: 0.9564
[40/63] Loss: 0.1260, Accuracy: 0.9562
[50/63] Loss: 0.1257, Accuracy: 0.9562
[60/63] Loss: 0.1224, Accuracy: 0.9579
[0/16] Loss: 0.0161, Accuracy: 1.0000
[10/16] Loss: 0.0144, Accuracy: 1.0000
Epoch [26/100] Train Loss: 0.1229, Train Accuracy: 0.9575, Val Loss: 0.0150, Val Accuracy: 1.0000
[0/63] Loss: 0.1153, Accuracy: 0.9531
[10/63] Loss: 0.1066, Accuracy: 0.9666
[20/63] Loss: 0.1172, Accuracy: 0.9624
[30/63] Loss: 0.1151, Accuracy: 0.9632
[40/63] Loss: 0.1149, Accuracy: 0.9628
[50/63] Loss: 0.1250, Accuracy: 0.9565
[60/63] Loss: 0.1218, Accuracy: 0.9575
[0/16] Loss: 0.0106, Accuracy: 1.0000
[10/16] Loss: 0.0100, Accuracy: 1.0000
Epoch [27/100] Train Loss: 0.1215, Train Accuracy: 0.9574, Val Loss: 0.0103, Val Accuracy: 1.0000
[0/63] Loss: 0.0301, Accuracy: 1.0000
[10/63] Loss: 0.1004, Accuracy: 0.9680
[20/63] Loss: 0.1277, Accuracy: 0.9554
[30/63] Loss: 0.1253, Accuracy: 0.9556
[40/63] Loss: 0.1214, Accuracy: 0.9581
[50/63] Loss: 0.1192, Accuracy: 0.9586
[60/63] Loss: 0.1176, Accuracy: 0.9590
[0/16] Loss: 0.0078, Accuracy: 1.0000
[10/16] Loss: 0.0076, Accuracy: 1.0000
Epoch [28/100] Train Loss: 0.1178, Train Accuracy: 0.9589, Val Loss: 0.0077, Val Accuracy: 1.0000
[0/63] Loss: 0.0774, Accuracy: 0.9766
[10/63] Loss: 0.1135, Accuracy: 0.9624
[20/63] Loss: 0.1053, Accuracy: 0.9665
[30/63] Loss: 0.1096, Accuracy: 0.9640
[40/63] Loss: 0.1086, Accuracy: 0.9636
[50/63] Loss: 0.1064, Accuracy: 0.9643
[60/63] Loss: 0.1022, Accuracy: 0.9654
[0/16] Loss: 0.0093, Accuracy: 1.0000
[10/16] Loss: 0.0086, Accuracy: 1.0000
Epoch [29/100] Train Loss: 0.1016, Train Accuracy: 0.9656, Val Loss: 0.0088, Val Accuracy: 1.0000
[0/63] Loss: 0.0826, Accuracy: 0.9609
[10/63] Loss: 0.1082, Accuracy: 0.9581
[20/63] Loss: 0.1031, Accuracy: 0.9624
[30/63] Loss: 0.0978, Accuracy: 0.9640
[40/63] Loss: 0.0945, Accuracy: 0.9659
[50/63] Loss: 0.1023, Accuracy: 0.9629
[60/63] Loss: 0.0980, Accuracy: 0.9653
[0/16] Loss: 0.0191, Accuracy: 1.0000
[10/16] Loss: 0.0172, Accuracy: 1.0000
Epoch [30/100] Train Loss: 0.0987, Train Accuracy: 0.9647, Val Loss: 0.0177, Val Accuracy: 1.0000
[0/63] Loss: 0.1430, Accuracy: 0.9453
[10/63] Loss: 0.1171, Accuracy: 0.9609
[20/63] Loss: 0.1100, Accuracy: 0.9647
[30/63] Loss: 0.1044, Accuracy: 0.9660
[40/63] Loss: 0.0965, Accuracy: 0.9684
[50/63] Loss: 0.0922, Accuracy: 0.9704
[60/63] Loss: 0.0944, Accuracy: 0.9695
[0/16] Loss: 0.0051, Accuracy: 1.0000
[10/16] Loss: 0.0048, Accuracy: 1.0000
Epoch [31/100] Train Loss: 0.0940, Train Accuracy: 0.9698, Val Loss: 0.0049, Val Accuracy: 1.0000
[0/63] Loss: 0.0771, Accuracy: 0.9688
[10/63] Loss: 0.1001, Accuracy: 0.9659
[20/63] Loss: 0.1103, Accuracy: 0.9591
[30/63] Loss: 0.0984, Accuracy: 0.9645
[40/63] Loss: 0.0987, Accuracy: 0.9651
[50/63] Loss: 0.0903, Accuracy: 0.9684
[60/63] Loss: 0.0866, Accuracy: 0.9704
[0/16] Loss: 0.0042, Accuracy: 1.0000
[10/16] Loss: 0.0038, Accuracy: 1.0000
Epoch [32/100] Train Loss: 0.0859, Train Accuracy: 0.9708, Val Loss: 0.0039, Val Accuracy: 1.0000
[0/63] Loss: 0.0597, Accuracy: 0.9922
[10/63] Loss: 0.0887, Accuracy: 0.9695
[20/63] Loss: 0.0844, Accuracy: 0.9706
[30/63] Loss: 0.0834, Accuracy: 0.9715
[40/63] Loss: 0.0818, Accuracy: 0.9720
[50/63] Loss: 0.0808, Accuracy: 0.9724
[60/63] Loss: 0.0792, Accuracy: 0.9734
[0/16] Loss: 0.0037, Accuracy: 1.0000
[10/16] Loss: 0.0035, Accuracy: 1.0000
Epoch [33/100] Train Loss: 0.0800, Train Accuracy: 0.9731, Val Loss: 0.0035, Val Accuracy: 1.0000
[0/63] Loss: 0.1133, Accuracy: 0.9531
[10/63] Loss: 0.1242, Accuracy: 0.9553
[20/63] Loss: 0.1072, Accuracy: 0.9624
[30/63] Loss: 0.0960, Accuracy: 0.9670
[40/63] Loss: 0.0900, Accuracy: 0.9693
[50/63] Loss: 0.0845, Accuracy: 0.9721
[60/63] Loss: 0.0874, Accuracy: 0.9707
[0/16] Loss: 0.0331, Accuracy: 1.0000
[10/16] Loss: 0.0296, Accuracy: 0.9993
Epoch [34/100] Train Loss: 0.0872, Train Accuracy: 0.9706, Val Loss: 0.0297, Val Accuracy: 0.9995
[0/63] Loss: 0.2213, Accuracy: 0.9141
[10/63] Loss: 0.1345, Accuracy: 0.9524
[20/63] Loss: 0.1026, Accuracy: 0.9673
[30/63] Loss: 0.0876, Accuracy: 0.9715
[40/63] Loss: 0.0829, Accuracy: 0.9733
[50/63] Loss: 0.0782, Accuracy: 0.9756
[60/63] Loss: 0.0811, Accuracy: 0.9741
[0/16] Loss: 0.0052, Accuracy: 1.0000
[10/16] Loss: 0.0043, Accuracy: 1.0000
Epoch [35/100] Train Loss: 0.0803, Train Accuracy: 0.9744, Val Loss: 0.0044, Val Accuracy: 1.0000
[0/63] Loss: 0.0332, Accuracy: 0.9922
[10/63] Loss: 0.0665, Accuracy: 0.9773
[20/63] Loss: 0.0590, Accuracy: 0.9795
[30/63] Loss: 0.0749, Accuracy: 0.9738
[40/63] Loss: 0.0734, Accuracy: 0.9747
[50/63] Loss: 0.0730, Accuracy: 0.9743
[60/63] Loss: 0.0714, Accuracy: 0.9749
[0/16] Loss: 0.0092, Accuracy: 1.0000
[10/16] Loss: 0.0079, Accuracy: 1.0000
Epoch [36/100] Train Loss: 0.0706, Train Accuracy: 0.9752, Val Loss: 0.0082, Val Accuracy: 1.0000
[0/63] Loss: 0.0643, Accuracy: 0.9688
[10/63] Loss: 0.0986, Accuracy: 0.9616
[20/63] Loss: 0.0856, Accuracy: 0.9702
[30/63] Loss: 0.0869, Accuracy: 0.9700
[40/63] Loss: 0.0793, Accuracy: 0.9729
[50/63] Loss: 0.0709, Accuracy: 0.9763
[60/63] Loss: 0.0685, Accuracy: 0.9773
[0/16] Loss: 0.0018, Accuracy: 1.0000
[10/16] Loss: 0.0016, Accuracy: 1.0000
Epoch [37/100] Train Loss: 0.0694, Train Accuracy: 0.9770, Val Loss: 0.0016, Val Accuracy: 1.0000
[0/63] Loss: 0.0307, Accuracy: 0.9844
[10/63] Loss: 0.0488, Accuracy: 0.9858
[20/63] Loss: 0.0477, Accuracy: 0.9859
[30/63] Loss: 0.0511, Accuracy: 0.9849
[40/63] Loss: 0.0495, Accuracy: 0.9857
[50/63] Loss: 0.0588, Accuracy: 0.9810
[60/63] Loss: 0.0585, Accuracy: 0.9814
[0/16] Loss: 0.0022, Accuracy: 1.0000
[10/16] Loss: 0.0020, Accuracy: 1.0000
Epoch [38/100] Train Loss: 0.0601, Train Accuracy: 0.9811, Val Loss: 0.0021, Val Accuracy: 1.0000
[0/63] Loss: 0.0316, Accuracy: 1.0000
[10/63] Loss: 0.0386, Accuracy: 0.9901
[20/63] Loss: 0.0496, Accuracy: 0.9840
[30/63] Loss: 0.0525, Accuracy: 0.9836
[40/63] Loss: 0.0640, Accuracy: 0.9800
[50/63] Loss: 0.0641, Accuracy: 0.9804
[60/63] Loss: 0.0633, Accuracy: 0.9799
[0/16] Loss: 0.0022, Accuracy: 1.0000
[10/16] Loss: 0.0020, Accuracy: 1.0000
Epoch [39/100] Train Loss: 0.0635, Train Accuracy: 0.9799, Val Loss: 0.0020, Val Accuracy: 1.0000
[0/63] Loss: 0.0609, Accuracy: 0.9766
[10/63] Loss: 0.0537, Accuracy: 0.9837
[20/63] Loss: 0.0576, Accuracy: 0.9821
[30/63] Loss: 0.0565, Accuracy: 0.9831
[40/63] Loss: 0.0564, Accuracy: 0.9834
[50/63] Loss: 0.0588, Accuracy: 0.9816
[60/63] Loss: 0.0601, Accuracy: 0.9804
[0/16] Loss: 0.0012, Accuracy: 1.0000
[10/16] Loss: 0.0011, Accuracy: 1.0000
Epoch [40/100] Train Loss: 0.0594, Train Accuracy: 0.9808, Val Loss: 0.0011, Val Accuracy: 1.0000
[0/63] Loss: 0.0724, Accuracy: 0.9766
[10/63] Loss: 0.0493, Accuracy: 0.9851
[20/63] Loss: 0.0719, Accuracy: 0.9762
[30/63] Loss: 0.0619, Accuracy: 0.9798
[40/63] Loss: 0.0560, Accuracy: 0.9825
[50/63] Loss: 0.0539, Accuracy: 0.9833
[60/63] Loss: 0.0528, Accuracy: 0.9836
[0/16] Loss: 0.0018, Accuracy: 1.0000
[10/16] Loss: 0.0016, Accuracy: 1.0000
Epoch [41/100] Train Loss: 0.0534, Train Accuracy: 0.9838, Val Loss: 0.0016, Val Accuracy: 1.0000
[0/63] Loss: 0.0273, Accuracy: 0.9922
[10/63] Loss: 0.0303, Accuracy: 0.9950
[20/63] Loss: 0.0331, Accuracy: 0.9922
[30/63] Loss: 0.0549, Accuracy: 0.9839
[40/63] Loss: 0.0627, Accuracy: 0.9813
[50/63] Loss: 0.0591, Accuracy: 0.9819
[60/63] Loss: 0.0579, Accuracy: 0.9816
[0/16] Loss: 0.0012, Accuracy: 1.0000
[10/16] Loss: 0.0011, Accuracy: 1.0000
Epoch [42/100] Train Loss: 0.0573, Train Accuracy: 0.9815, Val Loss: 0.0011, Val Accuracy: 1.0000
[0/63] Loss: 0.0282, Accuracy: 0.9844
[10/63] Loss: 0.0449, Accuracy: 0.9830
[20/63] Loss: 0.0391, Accuracy: 0.9870
[30/63] Loss: 0.0405, Accuracy: 0.9877
[40/63] Loss: 0.0403, Accuracy: 0.9870
[50/63] Loss: 0.0422, Accuracy: 0.9865
[60/63] Loss: 0.0517, Accuracy: 0.9826
[0/16] Loss: 0.0014, Accuracy: 1.0000
[10/16] Loss: 0.0013, Accuracy: 1.0000
Epoch [43/100] Train Loss: 0.0517, Train Accuracy: 0.9828, Val Loss: 0.0014, Val Accuracy: 1.0000
[0/63] Loss: 0.0275, Accuracy: 0.9922
[10/63] Loss: 0.0271, Accuracy: 0.9936
[20/63] Loss: 0.0306, Accuracy: 0.9914
[30/63] Loss: 0.0399, Accuracy: 0.9884
[40/63] Loss: 0.0372, Accuracy: 0.9897
[50/63] Loss: 0.0403, Accuracy: 0.9881
[60/63] Loss: 0.0425, Accuracy: 0.9871
[0/16] Loss: 0.0009, Accuracy: 1.0000
[10/16] Loss: 0.0008, Accuracy: 1.0000
Epoch [44/100] Train Loss: 0.0420, Train Accuracy: 0.9871, Val Loss: 0.0008, Val Accuracy: 1.0000
[0/63] Loss: 0.0199, Accuracy: 0.9922
[10/63] Loss: 0.0335, Accuracy: 0.9901
[20/63] Loss: 0.0319, Accuracy: 0.9900
[30/63] Loss: 0.0356, Accuracy: 0.9884
[40/63] Loss: 0.0414, Accuracy: 0.9876
[50/63] Loss: 0.0554, Accuracy: 0.9830
[60/63] Loss: 0.0646, Accuracy: 0.9791
[0/16] Loss: 0.0010, Accuracy: 1.0000
[10/16] Loss: 0.0009, Accuracy: 1.0000
Epoch [45/100] Train Loss: 0.0637, Train Accuracy: 0.9794, Val Loss: 0.0009, Val Accuracy: 1.0000
[0/63] Loss: 0.0252, Accuracy: 1.0000
[10/63] Loss: 0.0340, Accuracy: 0.9901
[20/63] Loss: 0.0326, Accuracy: 0.9900
[30/63] Loss: 0.0306, Accuracy: 0.9914
[40/63] Loss: 0.0322, Accuracy: 0.9905
[50/63] Loss: 0.0338, Accuracy: 0.9893
